name,smiles
palifosfamide,O=P(O)(NCCCl)NCCCl
nicorandil,O=C(NCCO[N+](=O)[O-])c1cccnc1
antimony-potassium,O=C(O)C1O[Sb]2OC(=O)C(O2)C(C(=O)O)O[Sb]2OC(=O)C1O2
meparfylon,C#CC(C)(O)CC
bornyl-acetate,CC(=O)OC1CC2CCC1(C)C2(C)C
EDTMP,O=P(O)(O)CN(CCN(CP(=O)(O)O)CP(=O)(O)O)CP(=O)(O)O
uric-acid,O=c1[nH]c(=O)c2[nH]c(=O)[nH]c2[nH]1
idramantone,O=C1C2CC3CC1CC(O)(C3)C2
aminolevulinic-acid-benzyl-ester,NCC(=O)CCC(=O)OCc1ccccc1
guaiacol,COc1ccccc1O
hexamethylenebisacetamide,CC(=O)NCCCCCCNC(C)=O
thiamylal,C=CCC1(C(C)CCC)C(=O)N=C(S)NC1=O
tetramethylthiuram-monosulfide,CN(C)C(=S)SC(=S)N(C)C
arsenic-trioxide,O[AsH]O[AsH]O
N-methylpyrrolidone,CN1CCCC1=O
propylparaben,CCCOC(=O)c1ccc(O)cc1
paraxanthine,Cn1c(=O)[nH]c2ncn(C)c2c1=O
YZ9,CCOC(=O)c1cc2ccc(O)cc2oc1=O
NSC-697923,Cc1ccc(S(=O)(=O)c2ccc([N+](=O)[O-])o2)cc1
rolziracetam,O=C1CCC2CCC(=O)N12
tiludronate,O=P(O)(O)C(Sc1ccc(Cl)cc1)P(=O)(O)O
troclosene,O=c1[nH]c(=O)n(Cl)c(=O)n1Cl
4-propylbenzoic-acid,CCCc1ccc(C(=O)O)cc1
dodecyl-sulfate;sodium-dodecyl-sulfate,CCCCCCCCCCCCOS(=O)(=O)O
2-hydroxyethyl-salicylate,O=C(OCCO)c1ccccc1O
daphnetin,O=c1ccc2ccc(O)c(O)c2o1
guanidinoethyldisulfide-bicarbonate,NC(N)=NCCSSCCN=C(N)N
chloramine-t,Cc1ccc(S(=O)(=O)NCl)cc1
procodazole,O=C(O)CCc1nc2ccccc2[nH]1
BC-11,N=C(N)SCc1ccc(B(O)O)cc1
gabapentin-enacarbil,CC(OC(=O)NCC1(CC(=O)O)CCCCC1)OC(=O)C(C)C
2-iodohippuric-acid,O=C(O)CNC(=O)c1ccccc1I
temozolomide,Cn1nnc2c(C(N)=O)ncn2c1=O
menadione-bisulfite,CC1(S(=O)(=O)O)CC(=O)c2ccccc2C1=O
pyrrolidine-dithiocarbamate,S=C(S)N1CCCC1
DMNB,COc1cc(C=O)c([N+](=O)[O-])cc1OC
CCMQ,O=C(O)Cc1cc2ccccc2nc1C(=O)O
nitarsone,O=[N+]([O-])c1ccc([As](=O)(O)O)cc1
thiorphan,O=C(O)CNC(=O)C(CS)Cc1ccccc1
taurolidine,O=S1(=O)CCN(CN2CCS(=O)(=O)NC2)CN1
DMSO,CS(C)=O
asymmetrical-dimethylarginine,CN(C)C(=N)NCCCC(N)C(=O)O
agmatine,N=C(N)NCCCCN
phloroglucin,Oc1cc(O)cc(O)c1
kevetrin,N#CCCCSC(=N)N
paroxypropione,CCC(=O)c1ccc(O)cc1
nifurtimox,CC1CS(=O)(=O)CCN1N=Cc1ccc([N+](=O)[O-])o1
moroxydine,N=C(N)NC(=N)N1CCOCC1
meprobamate,CCCC(C)(COC(N)=O)COC(N)=O
creatinine,CN1CC(=O)NC1=N
ethyl-vanillin,CCOc1cc(C=O)ccc1O
metharbital,CCC1(CC)C(=O)NC(=O)N(C)C1=O
4-mu-8C,Cc1cc(=O)oc2c(C=O)c(O)ccc12
lauric-acid,CCCCCCCCCCCC(=O)O
butalbital,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O
"3,4-DCPG-(+/-);3,4-DCPG-(R);3,4-DCPG-(S)",NC(C(=O)O)c1ccc(C(=O)O)c(C(=O)O)c1
mandelic-acid,O=C(O)C(O)c1ccccc1
iniparib,NC(=O)c1ccc(I)c([N+](=O)[O-])c1
methyl-salicylate,COC(=O)c1ccccc1O
acifran,CC1(c2ccccc2)OC(C(=O)O)=CC1=O
GGsTop,COP(=O)(CCC(N)C(=O)O)Oc1cccc(CC(=O)O)c1
dimetridazole,Cc1ncc([N+](=O)[O-])n1C
methylparaben,COC(=O)c1ccc(O)cc1
sulforaphane,CS(=O)CCCCN=C=S
hexaminolevulinate,CCCCCCOC(=O)CCC(=O)CN
CRT0044876,O=C(O)c1cc2cccc([N+](=O)[O-])c2[nH]1
nedaplatin,N[Pt]1(N)OCC(=O)O1
nedaplatin,N[Pt+2]1(N)OCC(=O)O1
MTPG,CC(N)(C(=O)O)c1ccc(-c2nnn[nH]2)cc1
vanillin,COc1cc(C=O)ccc1O
cyclamic-acid,O=S(=O)(O)NC1CCCCC1
vanillylacetone,COc1cc(CCC(C)=O)ccc1O
milacemide,CCCCCNCC(N)=O
dichloroacetate,O=C(O)C(Cl)Cl
apocynin,COc1cc(C(C)=O)ccc1O
oxiniacic-acid,O=C(O)c1ccc[n+]([O-])c1
U-0521,CC(C)C(=O)c1ccc(O)c(O)c1
ATPA,CC(C)(C)c1onc(O)c1CC(N)C(=O)O
SEP-227900,O=C(O)c1cc2occc2[nH]1
diclofenamide,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1
caricotamide,NC(=O)CN1C=CCC(C(N)=O)=C1
trigonelline,C[n+]1cccc(C(=O)O)c1
etebenecid,CCN(CC)S(=O)(=O)c1ccc(C(=O)O)cc1
dimesna,O=S(=O)(O)CCSSCCS(=O)(=O)O
L-Hydroxyproline,O=C(O)C1CC(O)CN1
acrylate,C=CC(=O)O
isovaleramide,CC(C)CC(N)=O
DMPS,O=S(=O)(O)CC(S)CS
MC-1,Cc1ncc(COP(=O)(O)O)c(C=O)c1O
isobutyramide,CC(C)C(N)=O
clodronic-acid,O=P(O)(O)C(Cl)(Cl)P(=O)(O)O
beta-glycerophosphoric-acid,O=P(O)(O)OC(CO)CO
4-phenolsulfonic-acid,O=S(=O)(O)c1ccc(O)cc1
aminoguanidine,N=C(N)NN
telmesteine,CCOC(=O)N1CSCC1C(=O)O
methyl-aminolevulinate,COC(=O)CCC(=O)CN
acesulfame-potassium,CC1=CC(=O)NS(=O)(=O)O1
cyclocreatine,N=C1NCCN1CC(=O)O
"2,4-dinitrophenol",O=[N+]([O-])c1ccc(O)c([N+](=O)[O-])c1
dehydroacetic-acid,CC(=O)C1C(=O)C=C(C)OC1=O
HQK-1001,CCC(C)(C)C(=O)O
erdosteine,O=C(O)CSCC(=O)NC1CCSC1=O
stepronin,CC(SC(=O)c1cccs1)C(=O)NCC(=O)O
sarcosine,CNCC(=O)O
foscarnet,O=C(O)P(=O)(O)O
SNAP,CC(=O)NC(C(=O)O)C(C)(C)S[N+][O-]
oxonic-acid,O=C(O)c1nc(=O)[nH]c(=O)[nH]1
tetrazol-5-yl-glycine-(RS),NC(C(=O)O)c1nnn[nH]1
ibotenic-acid,NC(C(=O)O)c1cc(O)no1
creatinol-phosphate,CN(CCOP(=O)(O)O)C(=N)N
tiopronin,CC(S)C(=O)NCC(=O)O
3-bromopyruvate,O=C(O)C(=O)CBr
guanidinopropionic-acid,NC(N)=NCCC(=O)O
3-MATIDA,Cc1cc(C(=O)O)sc1C(N)C(=O)O
2-oxopropanoate,CC(=O)C(=O)O
NG-nitro-arginine,N=C(NCCCC(N)C(=O)O)N[N+](=O)[O-]
2'-MeCCPA,CC1(O)C(O)C(CO)OC1n1cnc2c(NC3CCCC3)nc(Cl)nc21
harringtonine,COC(=O)CC(O)(CCC(C)(C)O)C(=O)OC1C(OC)=CC23CCCN2CCc2cc4c(cc2C13)OCO4
PSI-6130,CC1(F)C(O)C(CO)OC1n1ccc(N)nc1=O
guanosine,Nc1nc2c(ncn2C2OC(CO)C(O)C2O)c(=O)[nH]1
API-1,NC(=O)c1cn(C2OC(CO)C(O)C2O)c2ncnc(N)c2c1=O
trovafloxacin,NC1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)CC12
RX-3117,Nc1ccn(C2C(F)=C(CO)C(O)C2O)c(=O)n1
aldoxorubicin,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(CO)=NNC(=O)CCCCCN1C(=O)C=CC1=O)CC3OC1CC(N)C(O)C(C)O1
myricitrin,CC1OC(Oc2c(-c3cc(O)c(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O
2'-c-methylguanosine,CC1(O)C(O)C(CO)OC1n1cnc2c(O)nc(N)nc21
nemorubicin,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(=O)CO)CC3OC1CC(N2CCOC(OC)C2)C(O)C(C)O1
fagomine,OCC1NCCC(O)C1O
DAU-5884,CN1C2CCC1CC(OC(=O)N1Cc3ccccc3NC1=O)C2
fdcyd,Nc1nc(=O)n(C2CC(O)C(CO)O2)cc1F
cordycepin,Nc1ncnc2c1ncn2C1OC(CO)CC1O
N-benzylnaltrindole,Oc1ccc2c3c1OC1c4c(c5ccccc5n4Cc4ccccc4)CC4(O)C(C2)N(CC2CC2)CCC314
torcitabine,Nc1ccn(C2CC(O)C(CO)O2)c(=O)n1
cytochlor,Nc1nc(=O)n(C2CC(O)C(CO)O2)cc1Cl
gemcitabine-elaidate,CCCCCCCCC=CCCCCCCCC(=O)OCC1OC(n2ccc(N)nc2=O)C(F)(F)C1O
LY2334737,CCCC(CCC)C(=O)Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1
BNTX,O=C1C(=Cc2ccccc2)CC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5
naltrindole,Oc1ccc2c3c1OC1c4[nH]c5ccccc5c4CC4(O)C(C2)N(CC2CC2)CCC314
mericitabine,CC(C)C(=O)OCC1OC(n2ccc(N)nc2=O)C(C)(F)C1OC(=O)C(C)C
catharanthine,CCC1=CC2CN3CCc4c([nH]c5ccccc45)C(C(=O)OC)(C2)C13
naltriben,Oc1ccc2c3c1OC1c4oc5ccccc5c4CC4(O)C(C2)N(CC2CC2)CCC314
perindoprilat,CCCC(NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21)C(=O)O
GSK-LSD-1,c1ccc(C2CC2NC2CCNCC2)cc1
costunolide,C=C1C(=O)OC2C=C(C)CCC=C(C)CCC12
glucaric-acid,O=C(O)C(O)C(O)C(O)C(O)C(=O)O
lumateperone,CN1CCN2c3c(cccc31)C1CN(CCCC(=O)c3ccc(F)cc3)CCC12
indatraline,CNC1CC(c2ccc(Cl)c(Cl)c2)c2ccccc21
valspodar,CC=CCC(C)C(=O)C1C(=O)NC(C(C)C)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C
loxistatin-acid,CC(C)CCNC(=O)C(CC(C)C)NC(=O)C1OC1C(=O)O
RWJ-21757,C=CCn1c(=O)n(C2OC(CO)C(O)C2O)c2nc(N)[nH]c(=O)c21
CY208-243,CN1Cc2ccccc2C2c3cccc4[nH]cc(c34)CC21
3-deazaadenosine,Nc1nccc2c1ncn2C1OC(CO)C(O)C1O
U-54494A,CN(C(=O)c1ccc(Cl)c(Cl)c1)C1CCCCC1N1CCCC1
adaprev,O=P(O)(O)OCC1OC(O)C(O)C(O)C1O
cisapride,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(CCCOc2ccc(F)cc2)CC1OC
ravuconazole,CC(c1nc(-c2ccc(C#N)cc2)cs1)C(O)(Cn1cncn1)c1ccc(F)cc1F
8-bromo-cAMP,Nc1ncnc2c1nc(Br)n2C1OC2COP(=O)(O)OC2C1O
thaliblastine,COc1cc(CC2c3cc(OC)c(OC)cc3CCN2C)c(Oc2cc3c(cc2OC)-c2c(OC)c(OC)cc4c2C(C3)N(C)CC4)cc1OC
sangivamycin,NC(=O)c1cn(C2OC(CO)C(O)C2O)c2ncnc(N)c12
ilomastat,CNC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CC(=O)NO)CC(C)C
deptropine,CN1C2CCC1CC(OC1c3ccccc3CCc3ccccc31)C2
U-75799E,CC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(N)Cc1cnc[nH]1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCCN)C(N)=O
sinefungin,Nc1ncnc2c1ncn2C1OC(CC(N)CCC(N)C(=O)O)C(O)C1O
"[sar9,met(o2)11]-substance-p",CC(C)CC(NC(=O)CN(C)C(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CCC(N)=O)NC(=O)C(CCC(N)=O)NC(=O)C1CCCN1C(=O)C(CCCCN)NC(=O)C1CCCN1C(=O)C(N)CCCNC(=N)N)C(=O)NC(CCS(C)(=O)=O)C(N)=O
SR-59230A,CCc1ccccc1OCC(O)CNC1CCCc2ccccc21
mesulergine,CN1CC(NS(=O)(=O)N(C)C)CC2c3cccc4c3c(cn4C)CC21
CTS21166,CC(C)CC(NC(=O)C(CC(N)=O)NC(=O)C(NC(=O)C(N)CCC(=O)O)C(C)C)C(O)CC(C)C(=O)NC(C)C(=O)NC(CCC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O
dexniguldipine;niguldipine-(S)-(+),COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1
"N-methyl-(-)ephedrine-[1r,2s]",CC(C(O)c1ccccc1)N(C)C
ORY-1001,NC1CCC(NC2CC2c2ccccc2)CC1
necrostatin-2,CN1C(=O)NC(Cc2c[nH]c3c(Cl)cccc23)C1=O
IRL-2500,Cc1cc(C)cc(C(=O)N(C)C(Cc2ccc(-c3ccccc3)cc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)O)c1
ZK811752,CC1CN(Cc2ccc(F)cc2)CCN1C(=O)COc1ccc(Cl)cc1NC(N)=O
LTB4,CCCCCC=CCC(O)C=CC=CC=CC(O)CCCC(=O)O
radafaxine,CC1NC(C)(C)COC1(O)c1cccc(Cl)c1
"L-732,138",CC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)OCc1cc(C(F)(F)F)cc(C(F)(F)F)c1
phenserine,CN1CCC2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)C12
GBR-13069,Fc1ccc(C(OCCN2CCN(CC=Cc3ccccc3)CC2)c2ccc(F)cc2)cc1
zuclopenthixol,OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(Cl)cc32)CC1
quinaprilat,CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1Cc2ccccc2CC1C(=O)O
mezlocillin,CC1(C)SC2C(NC(=O)C(NC(=O)N3CCN(S(C)(=O)=O)C3=O)c3ccccc3)C(=O)N2C1C(=O)O
"ICI-118,551",Cc1ccc(OCC(O)C(C)NC(C)C)c2c1CCC2
GBR-12783,C(=Cc1ccccc1)CN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1
tarafenacin,O=C(OC1CN2CCC1CC2)N(Cc1cc(F)c(F)c(F)c1)c1cccc(F)c1
isavuconazole,CC(c1nc(-c2ccc(C#N)cc2)cs1)C(O)(Cn1cncn1)c1cc(F)ccc1F
sitafloxacin,NC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4F)c3c2Cl)CC12CC2
loracarbef,NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CCC12)c1ccccc1
NPS-2143,CC(C)(Cc1ccc2ccccc2c1)NCC(O)COc1cccc(Cl)c1C#N
cinnarazine,C(=Cc1ccccc1)CN1CCN(C(c2ccccc2)c2ccccc2)CC1
AM679,COc1cnc(-c2ccc(Cn3c(CC(C)(C)C(=O)O)c(SC(C)(C)C)c4cc(OCC5Cc6ccccc6N5C(C)=O)ccc43)cc2)nc1
RS-79948,CCS(=O)(=O)N1CCCC2CN3CCc4cc(OC)ccc4C3CC21
coenzyme-a,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCS
delapril,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1
GR46611,COc1ccc(CNC(=O)C=Cc2ccc3[nH]cc(CCN(C)C)c3c2)cc1
tetrabenazine,COc1cc2c(cc1OC)C1CC(=O)C(CC(C)C)CN1CC2
terguride,CCN(CC)C(=O)NC1CC2c3cccc4[nH]cc(c34)CC2N(C)C1
dexfenfluramine,CCNC(C)Cc1cccc(C(F)(F)F)c1
FCE-22250,COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN=CN5CCCCC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C
flumatinib,Cc1ncc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1
SB-366791,COc1cccc(NC(=O)C=Cc2ccc(Cl)cc2)c1
citicoline,C[N+](C)(C)CCOP(=O)(O)OP(=O)(O)OCC1OC(n2ccc(N)nc2=O)C(O)C1O
naftifine,CN(CC=Cc1ccccc1)Cc1cccc2ccccc12
levomepromazine,COc1ccc2c(c1)N(CC(C)CN(C)C)c1ccccc1S2
OG-L002,NC1CC1c1ccc(-c2cccc(O)c2)cc1
dimethindene-(S)-(+);dimetindene,CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccn1
VU0155069,CC(CN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1)NC(=O)c1ccc2ccccc2c1
anamorelin,CN(C)N(C)C(=O)C1(Cc2ccccc2)CCCN(C(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(C)(C)N)C1
acrivastine,Cc1ccc(C(=CCN2CCCC2)c2cccc(C=CC(=O)O)n2)cc1
tapentadol,CCC(c1cccc(O)c1)C(C)CN(C)C
cinepazide,COc1cc(C=CC(=O)N2CCN(CC(=O)N3CCCC3)CC2)cc(OC)c1OC
SR-11302,CC(C=CC=C(C=CC1=C(C)CCCC1(C)C)c1ccc(C)cc1)=CC(=O)O
foxy-5,CSCCC(NC=O)C(=O)NC(CC(=O)O)C(=O)NCC(=O)NC(CS)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)O
traxoprodil,CC(C(O)c1ccc(O)cc1)N1CCC(O)(c2ccccc2)CC1
zamifenacin,c1ccc(C(OC2CCCN(CCc3ccc4c(c3)OCO4)C2)c2ccccc2)cc1
adenosine-triphosphate,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C1O
BIBR-1532,CC(=CC(=O)Nc1ccccc1C(=O)O)c1ccc2ccccc2c1
acitretin,COc1cc(C)c(C=CC(C)=CC=CC(C)=CC(=O)O)c(C)c1C
rosmarinic-acid,O=C(C=Cc1ccc(O)c(O)c1)OC(Cc1ccc(O)c(O)c1)C(=O)O
peretinoin,CC(C)=CCCC(C)=CCCC(C)=CC=CC(C)=CC(=O)O
3PO,O=C(C=Cc1cccnc1)c1ccncc1
rivanicline,CNCCC=Cc1cccnc1
rotundine,COc1cc2c(cc1OC)C1Cc3ccc(OC)c(OC)c3CN1CC2
afimoxifene,CCC(=C(c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1
enalaprilat,CC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O
N-MPPP,CN(C(=O)Cc1ccccc1)C(CN1CCCC1)c1ccccc1
"L-655,708",CCOC(=O)c1ncn2c1C1CCCN1C(=O)c1cc(OC)ccc1-2
INS316;uridine-5'-triphosphate,O=c1ccn(C2OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C(O)C2O)c(=O)[nH]1
ascomycin,CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC
cinepazet,CCOC(=O)CN1CCN(C(=O)C=Cc2cc(OC)c(OC)c(OC)c2)CC1
rosamicin,CCC1OC(=O)CC(O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(CC=O)CC(C)C(=O)C=CC2(C)OC2C1C
endoxifen,CCC(=C(c1ccc(O)cc1)c1ccc(OCCNC)cc1)c1ccccc1
nilotinib,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1
rebastinib,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc4ncccc4c3)c(F)c2)ccn1
riboflavin-5-phosphate-sodium,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)COP(=O)(O)O)c2cc1C
ubenimex,CC(C)CC(NC(=O)C(O)C(N)Cc1ccccc1)C(=O)O
bafetinib,Cc1ccc(NC(=O)c2ccc(CN3CCC(N(C)C)C3)c(C(F)(F)F)c2)cc1Nc1ncc(-c2cncnc2)cn1
trans-4-Methoxycinnamic-acid,COc1ccc(C=CC(=O)O)cc1
cinoxate,CCOCCOC(=O)C=Cc1ccc(OC)cc1
naringeninic-acid,O=C(O)C=Cc1ccc(O)cc1
TTNPB,CC(=Cc1ccc(C(=O)O)cc1)c1ccc2c(c1)C(C)(C)CCC2(C)C
exisulind,CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)(=O)=O)cc1
zimelidine,CN(C)CC=C(c1ccc(Br)cc1)c1cccnc1
BW-180C,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)C(C)NC(=O)C(N)Cc1ccc(O)cc1)C(=O)O
alacepril,CC(=O)SCC(C)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)O
adarotene,O=C(O)C=Cc1ccc(-c2ccc(O)c(C34CC5CC(CC(C5)C3)C4)c2)cc1
olopatadine,CN(C)CCC=C1c2ccccc2COc2ccc(CC(=O)O)cc21
Ro-25-6981,CC(CN1CCC(Cc2ccccc2)CC1)C(O)c1ccc(O)cc1
masitinib,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1
epalrestat,CC(=Cc1ccccc1)C=C1SC(=S)N(CC(=O)O)C1=O
bentiromide,O=C(O)c1ccc(NC(=O)C(Cc2ccc(O)cc2)NC(=O)c2ccccc2)cc1
prednisolone-sodium-phosphate,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COP(=O)(O)O
olsalazine,O=C(O)c1cc(N=Nc2ccc(O)c(C(=O)O)c2)ccc1O
piperaquine-phosphate,Clc1ccc2c(N3CCN(CCCN4CCN(c5ccnc6cc(Cl)ccc56)CC4)CC3)ccnc2c1
7-aminocephalosporanic-acid,CC(=O)OCC1=C(C(=O)O)N2C(=O)C(N)C2SC1
danegaptide,NCC(=O)N1CC(NC(=O)c2ccccc2)CC1C(=O)O
phytosphingosine,CCCCCCCCCCCCCCC(O)C(O)C(N)CO
sorafenib,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
mycophenolate-mofetil,COc1c(C)c2c(c(O)c1CC=C(C)CCC(=O)OCCN1CCOCC1)C(=O)OC2
raclopride,CCN1CCCC1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC
lometrexol,Nc1nc(O)c2c(n1)NCC(CCc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)C2
eticlopride,CCc1cc(Cl)c(OC)c(C(=O)NCC2CCCN2CC)c1O
eslicarbazepine-acetate,CC(=O)OC1Cc2ccccc2N(C(N)=O)c2ccccc21
fosinoprilat,O=C(O)C1CC(C2CCCCC2)CN1C(=O)CP(=O)(O)CCCCc1ccccc1
diadenosine-tetraphosphate,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OCC2OC(n3cnc4c(N)ncnc43)C(O)C2O)C(O)C1O
exatecan-mesylate,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc(F)c(C)c3c1c2C(N)CC3
sclareol,C=CC(C)(O)CCC1C(C)(O)CCC2C(C)(C)CCCC21C
cefoxitin,COC1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CSC21
NSC5844,Clc1ccc2c(NCCNc3ccnc4cc(Cl)ccc34)ccnc2c1
calcium-levofolinate;leucovorin,Nc1nc(=O)c2c([nH]1)NCC(CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1)N2C=O
bretazenil,CC(C)(C)OC(=O)c1ncn2c1C1CCCN1C(=O)c1c(Br)cccc1-2
moxalactam,COC1(NC(=O)C(C(=O)O)c2ccc(O)cc2)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)COC21
brivanib-alaninate,Cc1cc2c(F)c(Oc3ncnn4cc(OCC(C)OC(=O)C(C)N)c(C)c34)ccc2[nH]1
mocetinostat,Nc1ccccc1NC(=O)c1ccc(CNc2nccc(-c3cccnc3)n2)cc1
anecortave-acetate,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3=CCC21C
ID-1101,CC(O)C(C)C(N)C(=O)O
ftorafur,O=c1[nH]c(=O)n(C2CCCO2)cc1F
fluphenazine-decanoate,CCCCCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1
RG108,O=C(O)C(Cc1c[nH]c2ccccc12)N1C(=O)c2ccccc2C1=O
verteporfin,C=Cc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)O)c(CCC(=O)OC)c4C)C1(C)C3=CC=C(C(=O)OC)C1C(=O)OC
cefonicid,O=C(O)C1=C(CSc2nnnn2CS(=O)(=O)O)CSC2C(NC(=O)C(O)c3ccccc3)C(=O)N12
ceforanide,NCc1ccccc1CC(=O)NC1C(=O)N2C(C(=O)O)=C(CSc3nnnn3CC(=O)O)CSC12
CU-CPT-4a,O=C(NC(Cc1ccccc1)C(=O)O)c1sc2cc(F)ccc2c1Cl
torin-2,Nc1ccc(-c2ccc3ncc4ccc(=O)n(-c5cccc(C(F)(F)F)c5)c4c3c2)cn1
lofepramine,CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1
preclamol,CCCN1CCCC(c2cccc(O)c2)C1
D-alpha-tocopheryl-succinate,Cc1c(C)c2c(c(C)c1OC(=O)CCC(=O)O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2
naphthoquine-phosphate,CC(C)(C)NCc1cc(Nc2ccnc3cc(Cl)ccc23)c2c(c1O)CCCC2
metafolin,CN1c2c(nc(N)[nH]c2=O)NCC1CNc1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1
bepotastine,O=C(O)CCCN1CCC(OC(c2ccc(Cl)cc2)c2ccccn2)CC1
TBOA-(DL),NC(C(=O)O)C(OCc1ccccc1)C(=O)O
prochlorperazine,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
cis-ACPD,NC1(C(=O)O)CCC(C(=O)O)C1
chlorophyllin,C=Cc1c(C)c2cc3nc(c(CC(=O)O)c4nc(cc5[nH]c(cc1[nH]2)c(C)c5CC)C(C)=C4C(=O)O)C(CCC(=O)O)C3C
